,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825048_md-production_crystallographic_B-form_13,https://zenodo.org/records/825048,seg_3_NA,?,seg_4_CL,?,seg_1_HA16,?,seg_0_CD44_link,?,seg_2_SOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13236168_md_MANF_DESamber_model2,https://zenodo.org/records/13236168,seg_1_SOL,?,seg_2_NA,?,seg_0_Protein_chain_A,?,seg_3_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7614455_5w_thioester_run7,https://zenodo.org/records/7614455,seg_0_PROA,?,seg_2_DOPE,?,seg_6_CLA,?,seg_1_PROB,?,seg_3_DOPC,?,seg_7_TIP3,?,seg_5_SOD,?,seg_4_SAPI,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10464448_POPC_113mM_NaCl_CHARMM36,https://zenodo.org/records/10464448,seg_1_SOL,?,seg_2_SOD,?,seg_3_CLA,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7773896_Gwalp_50SDS_dimer_CHARMM36m_OPC_37C_replica0,https://zenodo.org/records/7773896,seg_0_PROA,?,seg_1_SDS,?,seg_3_SOL,?,seg_4_SOD,?,seg_2_PROA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247203_md80,https://zenodo.org/records/247203,seg_1_SOL,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,573257_17l-depc,https://zenodo.org/records/573257,seg_0_PROA,?,seg_5_CLA,?,seg_1_PROB,?,seg_3_TIP3,?,seg_4_SOD,?,seg_2_DEPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10999382_EmrE-protonated_NMR-cpt-samp-r1,https://zenodo.org/records/10999382,seg_0_PROA,?,seg_4_CLA,?,seg_5_TIP3,?,seg_3_SOD,?,seg_1_PROB,?,seg_2_DMPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3956812_211_15_trr,https://zenodo.org/records/3956812,seg_2_CHOL,?,seg_3_DPPC2,?,seg_6_W,?,seg_7_WF,?,seg_1_DOPC,?,seg_0_DPPC,?,seg_4_DOPC2,?,seg_9_CL,?,seg_8_NA,?,seg_5_CHOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825048_md-production_upright_13,https://zenodo.org/records/825048,seg_0_CD44_link,?,seg_4_CL,?,seg_2_SOL,?,seg_3_NA,?,seg_1_HA8,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3898344_MONO_550_310K_3,https://zenodo.org/records/3898344,seg_5_NA,?,seg_1_POPC,?,seg_3_POPG,?,seg_6_CL,?,seg_0_DPPC,?,seg_4_SOL,?,seg_2_CHL1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4115972_dimer_curved_r1,https://zenodo.org/records/4115972,seg_3_WAL,?,seg_6_CL,?,seg_4_W,?,seg_1_PROB_P,?,seg_0_PROA_P,?,seg_2_POPC,?,seg_5_WF,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7614455_wt_ah_run2,https://zenodo.org/records/7614455,seg_0_PROA,?,seg_1_DOPE,?,seg_5_CLA,?,seg_3_SAPI,?,seg_2_DOPC,?,seg_4_SOD,?,seg_6_TIP3,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3956797_211_10,https://zenodo.org/records/3956797,seg_2_CHOL,?,seg_3_DPPC2,?,seg_6_W,?,seg_7_WF,?,seg_1_DOPC,?,seg_0_DPPC,?,seg_4_DOPC2,?,seg_9_CL,?,seg_8_NA,?,seg_5_CHOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E5e4_run78,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25249819_md,https://zenodo.org/records/25249819,seg_1_PRO2,?,seg_0_WALL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7125315_4b_rep18,https://zenodo.org/records/7125315,seg_1_DMF,?,seg_0_AMA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32498_popcRUN2,https://zenodo.org/records/32498,seg_1_SOL,?,seg_2_NA,?,seg_0_POPC,?,seg_3_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7788604_Gwalp_70lipids_POPCDHPC_q038_dimer_CHARMM36m_OPC_37C_replica0,https://zenodo.org/records/7788604,seg_0_PROA,?,seg_6_SOL,?,seg_4_HPO4,?,seg_3_SOD,?,seg_5_PROA,?,seg_2_POPC,?,seg_1_C6DHPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35193_500,https://zenodo.org/records/35193,seg_3_Cl_s,?,seg_1_TIP3p,?,seg_2_Na_s,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7546297_run_sdpe_lipid17,https://zenodo.org/records/7546297,seg_1_SOL,?,seg_0_SDPE,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1219413_01-CER160_50_POPC_512_TM3_10_5up_5down_NaCL_150mM_md,https://zenodo.org/records/1219413,seg_0_TM3,?,seg_1_POPC,?,seg_2_CER160,?,seg_3_SOL,?,seg_5_CL,?,seg_4_NA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3604687_S-4-1600-315,https://zenodo.org/records/3604687,seg_5_CL-,?,seg_2_W,?,seg_1_DPPC,?,seg_3_WF,?,seg_0_BTUB,?,seg_4_NA+,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825185_pull_27,https://zenodo.org/records/825185,seg_1_HA4,?,seg_2_SOL,?,seg_4_CL,?,seg_3_NA,?,seg_0_CD44_link,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3572241_M5,https://zenodo.org/records/3572241,seg_5_CL-,?,seg_0_ATPS,?,seg_2_W,?,seg_1_DPPC,?,seg_3_WF,?,seg_4_NA+,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1423304_01-CER160_9_POPC_512_TM3_10_5up_5down_NaCl_150mM_310K_md,https://zenodo.org/records/1423304,seg_0_TM3,?,seg_1_POPC,?,seg_2_CER160,?,seg_3_SOL,?,seg_5_CL,?,seg_4_NA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8183850_mag2_micelle_50SDS_CHARMM_310K_Na_Neut_OPC_replica4,https://zenodo.org/records/8183850,seg_0_PROA,?,seg_3_SOL,?,seg_1_SDS,?,seg_2_SOD,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4196842_wave_short,https://zenodo.org/records/4196842,seg_1_WAL,?,seg_3_WF,?,seg_0_POPC,?,seg_2_W,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E11e4_run34,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13346571_POPC_BIL_S_TIPS3PMOD,https://zenodo.org/records/13346571,seg_1_SOL,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51182_md,https://zenodo.org/records/51182,seg_1_TIP3p,?,seg_2_CA,?,seg_0_POPC,?,seg_3_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1009607_POPC_72_303K_rmcomm_leaflets_low_hydration_md,https://zenodo.org/records/1009607,seg_1_SOL,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3888436_NA_4138_SPCE_FULL,https://zenodo.org/records/3888436,seg_2_CL_d,?,seg_1_NA_d,?,seg_0_SOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1010083_POPC_512_310K_md,https://zenodo.org/records/1010083,seg_1_SOL,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1488094_ECClipids_10PC-1PS-mix_298K,https://zenodo.org/records/1488094,seg_2_SOL,?,seg_3_NA_s,?,seg_1_POPC,?,seg_0_POPS,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3434396_NB-Fix-sodium_56mM,https://zenodo.org/records/3434396,seg_1_SOL,?,seg_2_SOD,?,seg_3_CLA,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825048_md-production_upright_16,https://zenodo.org/records/825048,seg_1_HA8,?,seg_4_CL,?,seg_2_SOL,?,seg_3_NA,?,seg_0_CD44_link,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11281995_md_TonBCTD_DESamber_model5,https://zenodo.org/records/11281995,seg_1_SOL,?,seg_2_NA,?,seg_0_Protein_chain_A,?,seg_3_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7614455_5w_thioester_run1,https://zenodo.org/records/7614455,seg_0_PROA,?,seg_2_DOPE,?,seg_6_CLA,?,seg_1_PROB,?,seg_3_DOPC,?,seg_7_TIP3,?,seg_5_SOD,?,seg_4_SAPI,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7788614_Gwalp_80lipids_POPCDHPC_q038_dimer_CHARMM36m_OPC_37C_replica0,https://zenodo.org/records/7788614,seg_0_PROA,?,seg_6_SOL,?,seg_4_HPO4,?,seg_3_SOD,?,seg_5_PROA,?,seg_2_POPC,?,seg_1_C6DHPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1409551_PCPS_CACL2_3000,https://zenodo.org/records/1409551,seg_2_SOL,?,seg_4_CL,?,seg_5_K,?,seg_0_POPC,?,seg_3_CA,?,seg_1_POPS,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825383_md-production_2,https://zenodo.org/records/825383,seg_2_SOL,?,seg_4_CL,?,seg_3_NA,?,seg_0_CD44_link,?,seg_1_HA16,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4522359_dppc_256_replicated,https://zenodo.org/records/4522359,seg_2_DPPC,?,seg_7_SOL,?,seg_5_SOL,?,seg_0_DPPC,?,seg_1_SOL,?,seg_3_SOL,?,seg_4_DPPC,?,seg_6_DPPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7533587_c36_clust4_4,https://zenodo.org/records/7533587,seg_2_SOL,?,seg_1_Protein_chain_B,?,seg_3_CLA,?,seg_0_Protein_chain_A,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2653859_DOPC_DOPC_CG_CHOL10_298,https://zenodo.org/records/2653859,seg_5_WF,?,seg_2_DOPC,?,seg_3_CHOL,?,seg_0_DOPC,?,seg_4_W,?,seg_1_CHOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8183789_GWALP_dimer_micelle_70SDS_CHARMM_310K_Na_Neut_OPC_replica5_disordered,https://zenodo.org/records/8183789,seg_0_PROA,?,seg_2_SOD,?,seg_3_PROA,?,seg_1_SDS,?,seg_4_SOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3756668_md,https://zenodo.org/records/3756668,seg_2_NA_s,?,seg_4_CL,?,seg_0_Protein,?,seg_1_SOL,?,seg_3_CL_2s,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3898344_MONO_550_310K_2,https://zenodo.org/records/3898344,seg_5_NA,?,seg_1_POPC,?,seg_3_POPG,?,seg_6_CL,?,seg_0_DPPC,?,seg_4_SOL,?,seg_2_CHL1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825389_md-production_0,https://zenodo.org/records/825389,seg_1_HA8,?,seg_4_CL,?,seg_2_SOL,?,seg_3_NA,?,seg_0_CD44_link,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6943413_DLIPC_large,https://zenodo.org/records/6943413,seg_0_DLIPC,?,seg_1_TIP3,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2640439_PUFA_0,https://zenodo.org/records/2640439,seg_0_PROA,?,seg_2_CHOL,?,seg_1_DSPC,?,seg_5_SOL,?,seg_6_SOD,?,seg_4_CHOL,?,seg_3_DSPC,?,seg_7_CLA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E3e4_run32,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4453216_ternary_2_10_20,https://zenodo.org/records/4453216,seg_4_DIPC,?,seg_5_CHOL,?,seg_3_DPPC,?,seg_1_DIPX,?,seg_0_DPPC,?,seg_9_CL,?,seg_8_NA,?,seg_2_CHOL,?,seg_7_WF,?,seg_6_W,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8289357_SEC61_TRAP,https://zenodo.org/records/8289357,seg_0_PROA,?,seg_15_CLA,?,seg_7_PROJ,?,seg_14_POT,?,seg_16_SOL,?,seg_13_PSM,?,seg_6_PROI,?,seg_5_PROH,?,seg_1_PROB,?,seg_12_POPI,?,seg_3_PROD,?,seg_2_PROC,?,seg_11_POPS,?,seg_4_PROG,?,seg_10_POPE,?,seg_8_CHL1,?,seg_9_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3539263_DPPC_10_315,https://zenodo.org/records/3539263,seg_4_CL,?,seg_0_DPPC,?,seg_1_Cholesterol,?,seg_3_NA,?,seg_2_TIP3p,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7125315_3b_rep12,https://zenodo.org/records/7125315,seg_1_DMF,?,seg_0_AMA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10966756_45A2_1,https://zenodo.org/records/10966756,seg_1_TIP3,?,seg_3_CLA,?,seg_0_DMPS,?,seg_2_POT,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,238943_pull44,https://zenodo.org/records/238943,seg_3_POPS,?,seg_6_K,?,seg_0_POPC,?,seg_4_POPC,?,seg_5_NP1,?,seg_1_POPS,?,seg_2_POPC,?,seg_8_SOL,?,seg_7_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2653859_DOPC_DAPC_CG_CHOL10_298,https://zenodo.org/records/2653859,seg_5_WF,?,seg_2_DOPC,?,seg_3_CHOL,?,seg_0_DAPC,?,seg_4_W,?,seg_1_CHOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825389_md-production_13,https://zenodo.org/records/825389,seg_1_HA8,?,seg_4_CL,?,seg_2_SOL,?,seg_3_NA,?,seg_0_CD44_link,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825048_md-production_crystallographic_B-form_0,https://zenodo.org/records/825048,seg_3_NA,?,seg_4_CL,?,seg_1_HA16,?,seg_0_CD44_link,?,seg_2_SOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7323535_topol2,https://zenodo.org/records/7323535,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4674308_propanediol90,https://zenodo.org/records/4674308,seg_5_NA,?,seg_1_POPC,?,seg_3_POPG,?,seg_6_CL,?,seg_0_DPPC,?,seg_4_SOL,?,seg_2_CHL1,?,seg_7_propanediol,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7125315_3c_rep9,https://zenodo.org/records/7125315,seg_1_DMF,?,seg_0_AMA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,546135_md50ns_chunk05,https://zenodo.org/records/546135,seg_1_SOL,?,seg_2_NA,?,seg_0_DPPG,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825185_pull_0,https://zenodo.org/records/825185,seg_1_HA4,?,seg_2_SOL,?,seg_4_CL,?,seg_3_NA,?,seg_0_CD44_link,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3899535_MONO_850_310K,https://zenodo.org/records/3899535,seg_5_NA,?,seg_1_POPC,?,seg_3_POPG,?,seg_6_CL,?,seg_0_DPPC,?,seg_4_SOL,?,seg_2_CHL1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11282871_md_TonBCTD_amberff03ws_model1,https://zenodo.org/records/11282871,seg_1_SOL,?,seg_2_NA,?,seg_0_Protein_chain_A,?,seg_3_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4071264_popc,https://zenodo.org/records/4071264,seg_1_TIP3,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13254432_md_EN2_amber99SB-disp_model6,https://zenodo.org/records/13254432,seg_1_SOL,?,seg_2_NA,?,seg_3_CL,?,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3634884_PM_s,https://zenodo.org/records/3634884,seg_10_CL-,?,seg_7_PIP2,?,seg_3_PPCS,?,seg_8_W,?,seg_9_NA+,?,seg_6_POPS,?,seg_1_POPC,?,seg_0_Protein,?,seg_2_POPE,?,seg_5_CHOL,?,seg_4_GM3,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3572299_S1,https://zenodo.org/records/3572299,seg_5_CL-,?,seg_2_W,?,seg_1_DPPC,?,seg_3_WF,?,seg_4_NA+,?,seg_0_EPHA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13254432_md_EN2_amber99SB-disp_model4,https://zenodo.org/records/13254432,seg_1_SOL,?,seg_2_NA,?,seg_3_CL,?,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5122931_nosugar_ver116,https://zenodo.org/records/5122931,seg_0_PROA,?,seg_1_P2PROA,?,seg_3_TIP3,?,seg_5_CLA,?,seg_2_P2PROB,?,seg_4_SOD,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6992065_CHOL8_large,https://zenodo.org/records/6992065,seg_1_CHL,?,seg_2_TP3,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16289_topol,https://zenodo.org/records/16289,seg_0_DPP,?,seg_1_SOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7103807_SOPC_l,https://zenodo.org/records/7103807,seg_1_TIP3,?,seg_0_SOPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7012004_md_run2,https://zenodo.org/records/7012004,seg_6_Protein7,?,seg_12_CL,?,seg_10_SOL,?,seg_5_Protein6,?,seg_0_Protein,?,seg_1_Protein2,?,seg_2_Protein3,?,seg_8_Protein9,?,seg_3_Protein4,?,seg_7_Protein8,?,seg_11_NA,?,seg_4_Protein5,?,seg_9_Protein10,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E5e4_run90,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E5e4_run18,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259349_md0,https://zenodo.org/records/259349,seg_0_POPC,?,seg_1_TIP3p,?,seg_3_CL,?,seg_2_CA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1293932_for-md_POPE_CKP_new_NH3_PME_verlet_v2,https://zenodo.org/records/1293932,seg_1_SOL,?,seg_0_POPE,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
